วันที่,จังหวัด,ค่าเฉลี่ย PM2.5,ภูมิภาค
03/06/2025,ภูเก็ต,11.4,ภาคใต้
03/06/2025,มหาสารคาม,10.5,ภาคตะวันออกเฉียงเหนือ
03/06/2025,มุกดาหาร,18.8,ภาคตะวันออกเฉียงเหนือ
03/06/2025,ยะลา,12.6,ภาคใต้
03/06/2025,ยโสธร,14.6,ภาคตะวันออกเฉียงเหนือ
03/06/2025,ระนอง,8.5,ภาคใต้
03/06/2025,ระยอง,12.15,ภาคตะวันออก
03/06/2025,ราชบุรี,11.4,ภาคตะวันตก
03/06/2025,ร้อยเอ็ด,23.8,ภาคตะวันออกเฉียงเหนือ
03/06/2025,ลพบุรี,8.5,ภาคกลาง
03/06/2025,ลำปาง,10.45,ภาคเหนือ
03/06/2025,ลำพูน,12.1,ภาคเหนือ
03/06/2025,ศรีสะเกษ,6.3,ภาคตะวันออกเฉียงเหนือ
03/06/2025,สกลนคร,6.3,ภาคตะวันออกเฉียงเหนือ
03/06/2025,สงขลา,11.4,ภาคใต้
03/06/2025,สตูล,11.4,ภาคใต้
03/06/2025,สมุทรปราการ,12.32,ภาคกลาง
03/06/2025,สมุทรสงคราม,5.9,ภาคกลาง
03/06/2025,สมุทรสาคร,12.95,ภาคกลาง
03/06/2025,สระบุรี,11.35,ภาคกลาง
03/06/2025,สระแก้ว,8.1,ภาคตะวันออก
03/06/2025,สิงห์บุรี,6.1,ภาคกลาง
03/06/2025,สุพรรณบุรี,11.9,ภาคกลาง
03/06/2025,สุราษฎร์ธานี,11.4,ภาคใต้
03/06/2025,สุโขทัย,5.8,ภาคกลาง
03/06/2025,หนองคาย,7.8,ภาคตะวันออกเฉียงเหนือ
03/06/2025,หนองบัวลำภู,16.3,ภาคตะวันออกเฉียงเหนือ
03/06/2025,อุดรธานี,10.6,ภาคตะวันออกเฉียงเหนือ
03/06/2025,อุตรดิตถ์,12.0,ภาคเหนือ
03/06/2025,อุทัยธานี,11.6,ภาคกลาง
03/06/2025,อุบลราชธานี,10.2,ภาคตะวันออกเฉียงเหนือ
03/06/2025,อ่างทอง,6.2,ภาคกลาง
03/06/2025,เชียงราย,10.7,ภาคเหนือ
03/06/2025,เชียงใหม่,12.25,ภาคเหนือ
03/06/2025,เพชรบุรี,5.3,ภาคตะวันตก
03/06/2025,เพชรบูรณ์,8.1,ภาคกลาง
03/06/2025,เลย,8.0,ภาคตะวันออกเฉียงเหนือ
03/06/2025,แพร่,10.1,ภาคเหนือ
03/06/2025,แม่ฮ่องสอน,4.75,ภาคเหนือ
04/06/2025,กรุงเทพฯ,16.7,ภาคกลาง
04/06/2025,กาญจนบุรี,23.8,ภาคตะวันตก
04/06/2025,กาฬสินธุ์,10.7,ภาคตะวันออกเฉียงเหนือ
04/06/2025,กำแพงเพชร,12.7,ภาคกลาง
04/06/2025,ขอนแก่น,22.7,ภาคตะวันออกเฉียงเหนือ
04/06/2025,ชุมพร,6.6,ภาคใต้
04/06/2025,บึงกาฬ,10.1,ภาคตะวันออกเฉียงเหนือ
04/06/2025,สงขลา,17.8,ภาคใต้
04/06/2025,สุรินทร์,12.3,ภาคตะวันออกเฉียงเหนือ
04/06/2025,อำนาจเจริญ,15.4,ภาคตะวันออกเฉียงเหนือ
04/06/2025,เชียงใหม่,25.4,ภาคเหนือ
04/06/2025,จันทบุรี,7.5,ภาคตะวันออก
04/06/2025,ฉะเชิงเทรา,10.8,ภาคตะวันออก
04/06/2025,ชลบุรี,24.03333333,ภาคตะวันออก
04/06/2025,ชัยภูมิ,13.0,ภาคตะวันออกเฉียงเหนือ
04/06/2025,ตรัง,7.9,ภาคใต้
04/06/2025,ตราด,15.0,ภาคตะวันออก
04/06/2025,ตาก,12.3,ภาคตะวันตก
04/06/2025,นครนายก,9.7,ภาคกลาง
04/06/2025,นครปฐม,12.3,ภาคกลาง
04/06/2025,นครพนม,14.0,ภาคตะวันออกเฉียงเหนือ
04/06/2025,นครราชสีมา,20.1,ภาคตะวันออกเฉียงเหนือ
04/06/2025,นครศรีธรรมราช,9.4,ภาคใต้
04/06/2025,นครสวรรค์,12.3,ภาคกลาง
04/06/2025,นนทบุรี,11.8,ภาคกลาง
04/06/2025,นราธิวาส,8.5,ภาคใต้
04/06/2025,น่าน,16.9,ภาคเหนือ
04/06/2025,บุรีรัมย์,17.7,ภาคตะวันออกเฉียงเหนือ
04/06/2025,ปทุมธานี,21.8,ภาคกลาง
04/06/2025,ประจวบคีรีขันธ์,12.8,ภาคตะวันตก
04/06/2025,ปราจีนบุรี,19.0,ภาคตะวันออก
04/06/2025,ปัตตานี,9.7,ภาคใต้
04/06/2025,พระนครศรีอยุธยา,12.6,ภาคกลาง
04/06/2025,พะเยา,16.4,ภาคเหนือ
04/06/2025,พังงา,5.3,ภาคใต้
04/06/2025,พัทลุง,7.5,ภาคใต้
04/06/2025,พิจิตร,13.7,ภาคกลาง
04/06/2025,พิษณุโลก,6.7,ภาคกลาง
04/06/2025,ภูเก็ต,9.5,ภาคใต้
04/06/2025,มหาสารคาม,16.3,ภาคตะวันออกเฉียงเหนือ
04/06/2025,มุกดาหาร,18.9,ภาคตะวันออกเฉียงเหนือ
04/06/2025,ยะลา,8.25,ภาคใต้
04/06/2025,ยโสธร,17.9,ภาคตะวันออกเฉียงเหนือ
04/06/2025,ระนอง,8.5,ภาคใต้
04/06/2025,ระยอง,14.16666667,ภาคตะวันออก
04/06/2025,ราชบุรี,20.1,ภาคตะวันตก
04/06/2025,ร้อยเอ็ด,25.6,ภาคตะวันออกเฉียงเหนือ
04/06/2025,ลพบุรี,17.0,ภาคกลาง
04/06/2025,ลำปาง,15.675,ภาคเหนือ
04/06/2025,ลำพูน,18.35,ภาคเหนือ
04/06/2025,ศรีสะเกษ,9.7,ภาคตะวันออกเฉียงเหนือ
04/06/2025,สกลนคร,10.3,ภาคตะวันออกเฉียงเหนือ
04/06/2025,สงขลา,9.6,ภาคใต้
04/06/2025,สตูล,9.4,ภาคใต้
04/06/2025,สมุทรปราการ,19.8,ภาคกลาง
04/06/2025,สมุทรสงคราม,13.6,ภาคกลาง
04/06/2025,สมุทรสาคร,17.15,ภาคกลาง
04/06/2025,สระบุรี,19.85,ภาคกลาง
04/06/2025,สระแก้ว,9.5,ภาคตะวันออก
04/06/2025,สิงห์บุรี,13.3,ภาคกลาง
04/06/2025,สุพรรณบุรี,20.7,ภาคกลาง
04/06/2025,สุราษฎร์ธานี,9.4,ภาคใต้
04/06/2025,สุโขทัย,11.1,ภาคกลาง
04/06/2025,หนองคาย,20.2,ภาคตะวันออกเฉียงเหนือ
04/06/2025,หนองบัวลำภู,21.1,ภาคตะวันออกเฉียงเหนือ
04/06/2025,อุดรธานี,15.3,ภาคตะวันออกเฉียงเหนือ
04/06/2025,อุตรดิตถ์,16.2,ภาคเหนือ
04/06/2025,อุทัยธานี,20.4,ภาคกลาง
04/06/2025,อุบลราชธานี,11.5,ภาคตะวันออกเฉียงเหนือ
04/06/2025,อ่างทอง,14.4,ภาคกลาง
04/06/2025,เชียงราย,14.95,ภาคเหนือ
04/06/2025,เชียงใหม่,16.05,ภาคเหนือ
04/06/2025,เพชรบุรี,13.6,ภาคตะวันตก
04/06/2025,เพชรบูรณ์,13.0,ภาคกลาง
04/06/2025,เลย,16.8,ภาคตะวันออกเฉียงเหนือ
04/06/2025,แพร่,15.1,ภาคเหนือ
04/06/2025,แม่ฮ่องสอน,7.65,ภาคเหนือ
05/06/2025,กรุงเทพฯ,23.9525,ภาคกลาง
05/06/2025,กาญจนบุรี,25.8,ภาคตะวันตก
05/06/2025,กาฬสินธุ์,15.2,ภาคตะวันออกเฉียงเหนือ
05/06/2025,กำแพงเพชร,11.6,ภาคกลาง
05/06/2025,ขอนแก่น,28.1,ภาคตะวันออกเฉียงเหนือ
05/06/2025,ชุมพร,7.6,ภาคใต้
05/06/2025,บึงกาฬ,11.6,ภาคตะวันออกเฉียงเหนือ
05/06/2025,สงขลา,11.8,ภาคใต้
05/06/2025,สุรินทร์,17.8,ภาคตะวันออกเฉียงเหนือ
05/06/2025,อำนาจเจริญ,24.8,ภาคตะวันออกเฉียงเหนือ
05/06/2025,เชียงใหม่,20.9,ภาคเหนือ
05/06/2025,จันทบุรี,9.8,ภาคตะวันออก
05/06/2025,ฉะเชิงเทรา,16.7,ภาคตะวันออก
05/06/2025,ชลบุรี,25.53333333,ภาคตะวันออก
05/06/2025,ชัยภูมิ,19.9,ภาคตะวันออกเฉียงเหนือ
05/06/2025,ตรัง,7.0,ภาคใต้
05/06/2025,ตราด,15.5,ภาคตะวันออก
05/06/2025,ตาก,13.2,ภาคตะวันตก
05/06/2025,นครนายก,15.3,ภาคกลาง
05/06/2025,นครปฐม,12.6,ภาคกลาง
05/06/2025,นครพนม,19.6,ภาคตะวันออกเฉียงเหนือ
05/06/2025,นครราชสีมา,21.4,ภาคตะวันออกเฉียงเหนือ
05/06/2025,นครศรีธรรมราช,6.5,ภาคใต้
05/06/2025,นครสวรรค์,13.0,ภาคกลาง
05/06/2025,นนทบุรี,20.0,ภาคกลาง
05/06/2025,นราธิวาส,6.2,ภาคใต้
05/06/2025,น่าน,20.7,ภาคเหนือ
05/06/2025,บุรีรัมย์,19.2,ภาคตะวันออกเฉียงเหนือ
05/06/2025,ปทุมธานี,27.7,ภาคกลาง
05/06/2025,ประจวบคีรีขันธ์,20.5,ภาคตะวันตก
05/06/2025,ปราจีนบุรี,26.4,ภาคตะวันออก
05/06/2025,ปัตตานี,7.5,ภาคใต้
05/06/2025,พระนครศรีอยุธยา,17.8,ภาคกลาง
05/06/2025,พะเยา,21.2,ภาคเหนือ
05/06/2025,พังงา,5.2,ภาคใต้
05/06/2025,พัทลุง,6.2,ภาคใต้
05/06/2025,พิจิตร,16.2,ภาคกลาง
05/06/2025,พิษณุโลก,-1.0,ภาคกลาง
05/06/2025,ภูเก็ต,6.5,ภาคใต้
05/06/2025,มหาสารคาม,26.6,ภาคตะวันออกเฉียงเหนือ
05/06/2025,มุกดาหาร,28.8,ภาคตะวันออกเฉียงเหนือ
05/06/2025,ยะลา,5.95,ภาคใต้
05/06/2025,ยโสธร,30.8,ภาคตะวันออกเฉียงเหนือ
05/06/2025,ระนอง,9.0,ภาคใต้
05/06/2025,ระยอง,23.43333333,ภาคตะวันออก
05/06/2025,ราชบุรี,23.8,ภาคตะวันตก
05/06/2025,ร้อยเอ็ด,27.3,ภาคตะวันออกเฉียงเหนือ
05/06/2025,ลพบุรี,18.7,ภาคกลาง
05/06/2025,ลำปาง,19.425,ภาคเหนือ
05/06/2025,ลำพูน,24.2,ภาคเหนือ
05/06/2025,ศรีสะเกษ,15.2,ภาคตะวันออกเฉียงเหนือ
05/06/2025,สกลนคร,20.1,ภาคตะวันออกเฉียงเหนือ
05/06/2025,สงขลา,6.5,ภาคใต้
05/06/2025,สตูล,6.4,ภาคใต้
05/06/2025,สมุทรปราการ,28.96,ภาคกลาง
05/06/2025,สมุทรสงคราม,19.4,ภาคกลาง
05/06/2025,สมุทรสาคร,28.85,ภาคกลาง
05/06/2025,สระบุรี,21.05,ภาคกลาง
